seed_asv_reads	description	accession	identity_percentage	evalue	bitscore
motu1443	Uncultured bacterium clone uncultured_bac6 16S ribosomal RNA gene, partial sequence	MW167665	97.23	8.3375e-116	232.0
motu1443	Uncultured bacterium clone uncultured_bac2 16S ribosomal RNA gene, partial sequence	MW167661	97.23	8.3375e-116	232.0
motu1443	Uncultured bacterium clone uncultured_bac39 16S ribosomal RNA gene, partial sequence	MW167698	96.84	3.87906e-114	229.0
motu1443	Uncultured bacterium clone SeaWat_30088 16S ribosomal RNA gene, partial sequence	JQ197106	96.44	1.80475e-112	226.0
motu1443	Uncultured bacterium clone CP_Otu6969 16S ribosomal RNA gene, partial sequence	KY281799	93.06	1.10948e-94	194.0
motu1443	Uncultured organism clone SBYH_5274 16S ribosomal RNA gene, partial sequence	JN459094	90.91	4.01873e-89	184.0
motu1443	Uncultured bacterium clone OTU_8831 16S ribosomal RNA gene, partial sequence	KX976111	90.20	8.69903e-86	178.0
motu1443	Uncultured bacterium clone T1D52ITT9M 16S ribosomal RNA gene, partial sequence	HM620374	95.52	1.45565e-83	174.0
motu1451	Uncultured cyanobacterium clone CNSD07 16S ribosomal RNA gene, partial sequence	JF929274	96.09	1.82959e-112	226.0
motu1451	Uncultured bacterium clone SEAS_5454 16S ribosomal RNA gene, partial sequence	KU677841	97.13	8.51225e-111	223.0
motu1451	Uncultured bacterium clone T0-An-20C-34 16S ribosomal RNA gene, complete sequence	JX105545	94.53	8.57268e-106	214.0
motu1451	Uncultured bacterium clone HCM3MC83_3A_FL 16S ribosomal RNA gene, partial sequence	EU374047	94.53	3.08328e-105	213.0
motu1451	Uncultured bacterium clone OTU_247 16S ribosomal RNA gene, partial sequence	KX602950	97.60	4.04532e-94	193.0
motu1451	Uncultured bacterium clone T1D51ISFTQ 16S ribosomal RNA gene, partial sequence	HM618535	97.01	1.46528e-88	183.0
motu1451	Uncultured bacterium clone T0D01IIRSW 16S ribosomal RNA gene, partial sequence >gi|302158515|gb|HM609040.1| Uncultured bacterium clone T1D21HDBFC 16S ribosomal RNA gene, partial sequence >gi|302159121|gb|HM609646.1| Uncultured bacterium clone T1D21GQ8GI 16S ribosomal RNA gene, partial sequence >gi|302159156|gb|HM609681.1| Uncultured bacterium clone T1D21F68XE 16S ribosomal RNA gene, partial sequence >gi|302160334|gb|HM610859.1| Uncultured bacterium clone T1D21F3LB2 16S ribosomal RNA gene, partial sequence	HM603614	97.01	1.46528e-88	183.0
motu1451	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237333880|emb|OW749368.1| uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW539214	91.02	2.45194e-86	179.0
motu1451	Uncultured bacterium clone T1D22J1DIN 16S ribosomal RNA gene, partial sequence	HM613654	96.02	3.17178e-85	177.0
motu1451	Candidatus Kaiserbacteria bacterium DNA containing 16S-23S intergenic spacer region, clone 43 >gi|2237345346|emb|OW760695.1| Candidatus Kaiserbacteria bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW537837	90.61	1.14078e-84	176.0
motu1451	Uncultured bacterium clone T1D51G3TYM 16S ribosomal RNA gene, partial sequence	HM617680	95.02	6.8657e-82	171.0
motu1451	Uncultured bacterium clone T1D22HPLDQ 16S ribosomal RNA gene, partial sequence	HM612275	94.61	8.88135e-81	169.0
motu1455	Uncultured bacterium gene for 16S rRNA, partial sequence, clone: 16S-TF-0d31	LC206717	100.00	1.76685e-127	253.0
motu1455	uncultured Bacterium partial 16S rRNA gene	OV286806	100.00	1.76685e-127	253.0
motu1455	Uncultured bacterium clone OTU_1643 16S ribosomal RNA gene, partial sequence	MH525291	99.21	3.82456e-124	247.0
motu1455	Uncultured bacterium clone G1-T0-98 16S ribosomal RNA gene, partial sequence	JQ663711	99.21	3.82456e-124	247.0
motu1455	Uncultured bacterium clone MD12e3_9908 16S ribosomal RNA gene, partial sequence	JQ369753	99.21	3.82456e-124	247.0
motu1455	Uncultured bacterium clone 609236_AL188_13328 16S ribosomal RNA gene, partial sequence >gi|1002657766|gb|KU225708.1| Uncultured bacterium clone OTU_650 16S ribosomal RNA gene, partial sequence	KP912063	100.00	4.94739e-123	245.0
motu1455	Uncultured bacterium clone js5361 16S ribosomal RNA gene, partial sequence	KY255910	100.00	4.94739e-123	245.0
motu1455	Uncultured bacterium clone BFS_171 16S ribosomal RNA gene, partial sequence	EF444396	98.81	1.7794e-122	244.0
motu1455	Uncultured bacterium clone OTU_2210 16S ribosomal RNA gene, partial sequence	MH525858	98.81	1.7794e-122	244.0
motu1455	uncultured bacterium partial 16S rRNA gene	LR973981	98.81	1.7794e-122	244.0
motu1455	Uncultured bacterium clone 2203 16S ribosomal RNA gene, partial sequence	MF557850	98.81	1.7794e-122	244.0
motu1455	uncultured bacterium partial 16S rRNA gene	LR968936	98.81	1.7794e-122	244.0
motu1455	uncultured bacterium partial 16S rRNA gene	LR963880	98.81	1.7794e-122	244.0
motu1455	Uncultured Firmicutes bacterium clone GASP-MA4W2_H12 16S ribosomal RNA gene, partial sequence	EF664286	98.81	1.7794e-122	244.0
motu1455	Uncultured bacterium clone OTU_1128 16S ribosomal RNA gene, partial sequence	MH524776	98.81	1.7794e-122	244.0
motu1455	uncultured bacterium partial 16S rRNA gene	LR979180	98.81	1.7794e-122	244.0
motu1455	Uncultured bacterium clone Otu875 16S ribosomal RNA gene, partial sequence	KU959899	99.59	2.3018e-121	242.0
motu1455	Uncultured bacterium clone 2658 16S ribosomal RNA gene, partial sequence	KU100240	99.59	2.3018e-121	242.0
motu1455	Uncultured bacterium clone OTU_4169 16S ribosomal RNA gene, partial sequence	MH315802	98.42	8.27873e-121	241.0
motu1455	Uncultured Firmicutes bacterium clone LHCCLC348 16S ribosomal RNA gene, partial sequence	GU016112	98.42	8.27873e-121	241.0
motu1455	Uncultured bacterium clone DSM-R9 16S ribosomal RNA gene, partial sequence	GU172181	98.42	8.27873e-121	241.0
motu1455	Uncultured bacterium clone T3S1.rF03 16S ribosomal RNA gene, partial sequence	KC786698	98.42	8.27873e-121	241.0
motu1455	Uncultured bacterium clone PLS_062 16S ribosomal RNA gene, partial sequence	EF444397	98.42	8.27873e-121	241.0
motu1455	uncultured bacterium partial 16S rRNA gene	OY973205	98.42	8.27873e-121	241.0
motu1455	Uncultured bacterium clone HF_NC_3 16S ribosomal RNA gene gene, partial sequence	FJ625342	98.42	8.27873e-121	241.0
motu1455	Uncultured prokaryote gene for urease, partial sequence, 16S_OTU:10597	LC297778	99.18	1.07092e-119	239.0
motu1455	Uncultured bacterium clone 215.F26 16S ribosomal RNA gene, partial sequence	EU356020	99.59	1.07092e-119	239.0
motu1455	uncultured bacterium partial 16S rRNA gene	LR974849	98.02	3.85172e-119	238.0
motu1455	Uncultured bacterium clone OTU_1292 16S ribosomal RNA gene, partial sequence	MH524940	98.02	3.85172e-119	238.0
motu1455	uncultured bacterium partial 16S rRNA gene	LR964748	98.02	3.85172e-119	238.0
motu1455	Uncultured bacterium clone 2007WL_16S_OTU_6207 16S ribosomal RNA gene, partial sequence	KY896479	98.02	3.85172e-119	238.0
motu1455	uncultured bacterium partial 16S rRNA gene	LR969804	98.02	3.85172e-119	238.0
motu1455	uncultured bacterium partial 16S rRNA gene	LR980048	98.02	3.85172e-119	238.0
motu1455	Uncultured bacterium clone 591575_AL203_77416 16S ribosomal RNA gene, partial sequence	KP912007	98.78	4.98251e-118	236.0
motu1455	Uncultured bacterium clone 38VS12B5 16S ribosomal RNA gene, partial sequence	KU177025	97.65	4.98251e-118	236.0
motu1455	Uncultured prokaryote clone OTU_6116 16S ribosomal RNA gene, partial sequence	KT019177	98.78	4.98251e-118	236.0
motu1455	Uncultured microorganism clone 725 small subunit ribosomal RNA gene, partial sequence >gi|939579483|gb|KR832406.1| Uncultured bacterium clone OTU_1122 16S ribosomal RNA gene, partial sequence	KM981304	98.78	4.98251e-118	236.0
motu1455	Uncultured Firmicutes bacterium clone LHCCNH748 16S ribosomal RNA gene, partial sequence	GU016158	97.64	1.79203e-117	235.0
motu1455	uncultured Bacterium partial 16S rRNA gene	OV285668	97.63	1.79203e-117	235.0
motu1455	Uncultured bacterium clone 2030 16S ribosomal RNA gene, partial sequence	MF557685	97.63	1.79203e-117	235.0
motu1455	Uncultured bacterium clone Otu256 16S ribosomal RNA gene, partial sequence	KU959874	98.37	2.31814e-116	233.0
motu1455	Uncultured archaeon clone OTU_1191 16S ribosomal RNA gene, partial sequence	OP891984	97.98	2.31814e-116	233.0
motu1455	Uncultured bacterium clone OTU_352 16S ribosomal RNA gene, partial sequence	MK724360	98.37	2.31814e-116	233.0
motu1455	uncultured bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW751170	98.37	2.31814e-116	233.0
motu1455	Uncultured bacterium clone OTU148837_AL188_6032429 16S ribosomal RNA gene, partial sequence	KP921704	98.37	2.31814e-116	233.0
motu1455	Uncultured bacterium clone OTU79510_AL260_4806140 16S ribosomal RNA gene, partial sequence	KP935291	98.37	2.31814e-116	233.0
motu1455	Uncultured bacterium clone CWS162 16S small subunit ribosomal RNA gene, partial sequence	AY799856	97.23	8.3375e-116	232.0
motu1455	uncultured Bacterium partial 16S rRNA gene	OV290326	97.24	8.3375e-116	232.0
motu1455	uncultured bacterium partial 16S rRNA gene	LR979980	97.24	8.3375e-116	232.0
motu1455	Uncultured bacterium clone cws226 16S small subunit ribosomal RNA gene, partial sequence	AY799870	97.23	8.3375e-116	232.0
motu1459	Uncultured epsilon proteobacterium clone NdGal176 16S ribosomal RNA gene, partial sequence	FJ752916	92.34	1.85655e-92	190.0
motu1459	Uncultured epsilon proteobacterium clone NdGal169 16S ribosomal RNA gene, partial sequence	FJ752909	92.34	1.85655e-92	190.0
motu1459	Uncultured bacterium clone Clip 29 16S ribosomal RNA gene, partial sequence	HQ691924	91.76	1.85655e-92	190.0
motu1459	Uncultured bacterium clone uncultured_bac63 16S ribosomal RNA gene, partial sequence	MW167722	91.63	2.4016e-91	188.0
motu1459	Uncultured marine bacterium clone SiDJun08M66 16S ribosomal RNA gene, partial sequence	GU326537	91.94	8.6377e-91	187.0
motu1459	Uncultured Arcobacter sp. clone BFB056 16S ribosomal RNA gene, partial sequence	KC545720	90.98	4.01873e-89	184.0
motu1459	Uncultured bacterium clone PW-15D08 16S ribosomal RNA gene, partial sequence	KX177707	90.20	8.69903e-86	178.0
motu1464	uncultured Parcubacteria group bacterium DNA containing 16S-23S intergenic spacer region, clone 43	OW762375	95.95	1.83424e-107	217.0
motu1468	Ralstonia insidiosa strain FC1138 chromosome 2, complete sequence	CP012606	100.00	1.32003e-92	190.0
motu1468	Ralstonia insidiosa strain ATCC 49129 chromosome 2, complete sequence	CP016023	100.00	1.32003e-92	190.0
motu1468	Ralstonia sp. RRA plasmid unnamed1, complete sequence	CP146092	92.59	1.05718e-68	147.0
motu1468	Ralstonia insidiosa strain 15-1563-3 chromosome 2, complete sequence	CP093304	92.59	1.05718e-68	147.0
motu1472	Uncultured deep-sea bacterium 16S rRNA gene, clone Ucb1491	AM997758	94.09	1.83047e-102	208.0
motu1472	Uncultured soil bacterium clone cafs42 16S ribosomal RNA gene, partial sequence	MF439278	90.12	8.69903e-86	178.0
motu1472	Uncultured candidate division OD1 bacterium clone Paddy_75_6780 16S ribosomal RNA gene, partial sequence	JF987482	90.04	4.04726e-84	175.0
motu1484	Polaribacter sp. JJ2104 16S ribosomal RNA gene, partial sequence	JX304644	97.95	4.41409e-139	274.0
motu1484	Polaribacter sp. strain WD7 16S ribosomal RNA gene, partial sequence	MG673957	97.95	4.41409e-139	274.0
motu1484	Polaribacter septentrionalilitoris strain ANORD1 16S ribosomal RNA, partial sequence >gi|1783302011|gb|MK260196.3| Polaribacter septentrionalilitoris strain ANORD1 16S ribosomal RNA gene, partial sequence	NR_175505	97.95	4.41409e-139	274.0
motu1484	Polaribacter sp. K20-5 16S ribosomal RNA gene, partial sequence	HM010403	97.95	4.41409e-139	274.0
motu1484	Polaribacter sp. MED568 16S ribosomal RNA gene, partial sequence	EU253599	97.95	4.41409e-139	274.0
motu1484	Polaribacter sp. p1s1 partial 16S rRNA gene, strain p1s1 >gi|998226061|gb|HM022753.1| Polaribacter sp. MB-G19 16S ribosomal RNA gene, partial sequence	FN811307	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone MPB1-16S_31 16S ribosomal RNA gene, partial sequence >gi|1465729286|gb|MH817358.1| Uncultured bacterium clone MPB1-16S_38 16S ribosomal RNA gene, partial sequence	MH817355	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone MPB1-16S_35 16S ribosomal RNA gene, partial sequence	MH817357	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone MPB2-16S_46 16S ribosomal RNA gene, partial sequence	MH817374	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone MPB1-16S_25 16S ribosomal RNA gene, partial sequence	MH817353	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone MPB1-16S_03 16S ribosomal RNA gene, partial sequence	MH817346	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone MPB1-16S_19 16S ribosomal RNA gene, partial sequence	MH817350	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone 515F806RB_1_Bac06 16S ribosomal RNA gene, partial sequence	OP835165	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone MPB1-16S_32 16S ribosomal RNA gene, partial sequence	MH817356	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium partial 16S rRNA gene, clone ST_64	AM921505	97.95	4.41409e-139	274.0
motu1484	Marine bacterium strain ST2191 16S ribosomal RNA gene, partial sequence	PP424829	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone Tet1ect2D6 16S ribosomal RNA gene, partial sequence	EU290227	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone MPB2-16S_12 16S ribosomal RNA gene, partial sequence	MH817363	97.95	4.41409e-139	274.0
motu1484	Uncultured marine bacterium clone KG_A3_120m47 16S ribosomal RNA gene, partial sequence	EU005751	97.95	4.41409e-139	274.0
motu1484	Polaribacter aquimarinus strain ZY113 16S ribosomal RNA, complete sequence >gi|1743572819|gb|MH000434.2| Polaribacter aquimarinus 16S ribosomal RNA gene, partial sequence	NR_173490	97.95	4.41409e-139	274.0
motu1484	Uncultured Polaribacter sp. clone C114Chl026 16S ribosomal RNA gene, partial sequence	JX525406	97.95	4.41409e-139	274.0
motu1484	Polaribacter sp. strain IBSURF_RT_ISS100 16S ribosomal RNA gene, partial sequence	MH732277	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone MPB2-16S_20 16S ribosomal RNA gene, partial sequence	MH817367	97.95	4.41409e-139	274.0
motu1484	Uncultured marine bacterium clone Station3_14_08 16S ribosomal RNA gene, partial sequence	JF927273	97.95	4.41409e-139	274.0
motu1484	Uncultured bacterium clone MPB2-16S_13 16S ribosomal RNA gene, partial sequence	MH817364	98.26	1.58759e-138	273.0
motu1484	Uncultured marine bacterium clone B-Alg24 16S ribosomal RNA gene, partial sequence	HM437492	97.93	5.70999e-138	272.0
motu1484	Uncultured marine bacterium clone B-SW117 16S ribosomal RNA gene, partial sequence	HM437668	97.93	5.70999e-138	272.0
motu1484	Uncultured marine bacterium clone A-Alg96 16S ribosomal RNA gene, partial sequence	HM437337	97.93	5.70999e-138	272.0
motu1484	Uncultured marine bacterium clone B-SW85 16S ribosomal RNA gene, partial sequence	HM437637	97.93	5.70999e-138	272.0
motu1484	Uncultured marine bacterium clone B-SW89 16S ribosomal RNA gene, partial sequence	HM437641	97.93	5.70999e-138	272.0
motu1484	Uncultured marine bacterium clone B-Alg89 16S ribosomal RNA gene, partial sequence	HM437542	97.93	5.70999e-138	272.0
motu1484	Uncultured marine bacterium clone IB0346D6 16S ribosomal RNA gene, partial sequence	HQ730053	97.60	5.70999e-138	272.0
motu1484	Uncultured Bacteroidetes bacterium gene for 16S rRNA, partial sequence, isolate: DGGE band: OBmeso04-10	AB367333	97.60	2.05368e-137	271.0
motu1484	Uncultured bacterium clone REP2-45 16S ribosomal RNA gene, partial sequence	JF769622	97.60	2.05368e-137	271.0
motu1484	Polaribacter sp. strain SU350 16S ribosomal RNA gene, partial sequence	PQ177024	97.60	2.05368e-137	271.0
motu1484	Polaribacter marinaquae strain W298 16S ribosomal RNA gene, partial sequence	OP344250	97.60	2.05368e-137	271.0
motu1484	Uncultured bacterium clone 515FY926R_3_Bac03 16S ribosomal RNA gene, partial sequence	OP835572	97.60	2.05368e-137	271.0
motu1484	Polaribacter sp. strain SU460 16S ribosomal RNA gene, partial sequence	PQ177114	97.60	2.05368e-137	271.0
motu1484	Polaribacter sp. strain SU288 16S ribosomal RNA gene, partial sequence	PQ176976	97.60	2.05368e-137	271.0
motu1484	Polaribacter sp. strain G1 16S ribosomal RNA gene, partial sequence	PQ285350	97.60	2.05368e-137	271.0
motu1484	Polaribacter vadi strain W365 16S ribosomal RNA gene, partial sequence	OP344304	97.60	2.05368e-137	271.0
motu1484	Uncultured bacterium clone REP6-27 16S ribosomal RNA gene, partial sequence	JF769695	97.60	2.05368e-137	271.0
motu1484	Polaribacter sp. J3 16S ribosomal RNA gene, partial sequence	JX854533	97.60	2.05368e-137	271.0
motu1484	Marine bacterium HA-9 16S ribosomal RNA gene, partial sequence	HM100727	97.60	2.05368e-137	271.0
motu1484	Polaribacter sp. JJ2105 16S ribosomal RNA gene, partial sequence	JX304645	97.60	2.05368e-137	271.0
motu1484	Polaribacter sp. strain 21CX17 16S ribosomal RNA gene, partial sequence	OR078495	97.60	2.05368e-137	271.0
motu1484	Bacterium strain HBAL162 16S ribosomal RNA gene, partial sequence	PP600047	97.60	2.05368e-137	271.0
motu1484	Polaribacter marinaquae strain W216 16S ribosomal RNA gene, partial sequence	OP344182	97.60	2.05368e-137	271.0
motu1484	Uncultured bacterium clone REP1-14 16S ribosomal RNA gene, partial sequence	JF769575	97.60	2.05368e-137	271.0
motu1484	Uncultured bacterium isolate DGGE gel band 1 16S ribosomal RNA gene, partial sequence	GU191125	97.60	2.05368e-137	271.0
motu1488	No Results
motu1496	uncultured bacterium partial 16S rRNA gene	LR595297	100.00	4.19081e-139	274.0
motu1496	Uncultured bacterium clone SINP649 16S ribosomal RNA gene, partial sequence	HM127613	100.00	1.50728e-138	273.0
motu1496	Uncultured bacterium clone BL_Jun2011_2,5m_E1 16S ribosomal RNA gene, partial sequence	KF817296	100.00	1.50728e-138	273.0
motu1496	Uncultured alpha proteobacterium clone JL-WNPG-T12 16S ribosomal RNA gene, partial sequence	AY664111	100.00	1.50728e-138	273.0
motu1496	Uncultured bacterium clone BF2010_May_5m_H4 16S ribosomal RNA gene, partial sequence	JX864368	100.00	1.50728e-138	273.0
motu1496	Uncultured bacterium clone FE_1_23 16S ribosomal RNA gene, partial sequence	KC294825	100.00	1.50728e-138	273.0
motu1496	Uncultured bacterium clone 1NT0.2water_E07 16S ribosomal RNA gene, partial sequence	GQ413366	100.00	5.42116e-138	272.0
motu1496	Uncultured Pelagibacteraceae bacterium clone AG-404-F14 16S ribosomal RNA gene, partial sequence	MH076175	100.00	5.42116e-138	272.0
motu1496	Uncultured alpha proteobacterium clone SGSO702 16S ribosomal RNA gene, partial sequence	GQ347919	100.00	5.42116e-138	272.0
